sales_id,product_id,customer_id,user_id,quantity_sold,unit_price,total_amount,sale_date,payment_method
520,43,447,4,3,22,66,11/6/2025,Debit Card
521,16,447,4,3,108,324,11/6/2025,Credit Card
522,34,447,4,1,140,140,11/6/2025,Debit Card
523,37,527,5,1,131,131,11/26/2025,Debit Card
524,14,527,5,1,129,129,11/26/2025,PayPal
525,30,527,5,2,108,216,11/26/2025,Credit Card
526,47,527,5,2,93,186,11/26/2025,Debit Card
527,15,676,3,1,45,45,11/23/2025,PayPal
528,47,568,4,1,150,150,11/1/2025,PayPal
529,17,1113,1,1,33,33,11/16/2025,Credit Card
530,42,1154,2,3,39,117,11/18/2025,PayPal
531,48,1154,2,3,146,438,11/18/2025,PayPal
532,41,1154,2,2,68,136,11/18/2025,PayPal
533,11,1154,2,2,136,272,11/18/2025,Debit Card
534,46,597,2,2,90,180,11/27/2025,Debit Card
535,12,597,2,2,116,232,11/27/2025,PayPal
536,34,597,2,1,99,99,11/27/2025,Credit Card
537,4,597,2,3,141,423,11/27/2025,PayPal
538,21,1034,3,2,35,70,11/10/2025,PayPal
539,6,586,3,1,71,71,11/26/2025,PayPal
540,21,1019,1,2,68,136,11/8/2025,Debit Card
541,47,1019,1,1,141,141,11/8/2025,Credit Card
542,46,1019,1,3,35,105,11/8/2025,PayPal
543,13,588,2,2,117,234,11/10/2025,Credit Card
544,5,588,2,3,43,129,11/10/2025,Debit Card
545,30,588,2,1,70,70,11/10/2025,PayPal
546,40,588,2,3,39,117,11/10/2025,Debit Card
547,45,447,5,2,38,76,11/21/2025,PayPal
548,39,683,1,1,138,138,11/16/2025,Debit Card
549,30,683,1,3,60,180,11/16/2025,PayPal
550,4,1110,2,2,91,182,11/22/2025,Debit Card
551,22,1110,2,3,85,255,11/22/2025,PayPal
552,37,1110,2,3,37,111,11/22/2025,Debit Card
553,34,1110,2,1,113,113,11/22/2025,PayPal
554,18,1059,4,3,88,264,11/27/2025,Credit Card
555,23,1059,4,2,143,286,11/27/2025,Debit Card
556,13,166,1,1,119,119,11/3/2025,PayPal
557,31,166,1,3,132,396,11/3/2025,Debit Card
558,41,166,1,1,91,91,11/3/2025,PayPal
559,40,166,1,3,128,384,11/3/2025,PayPal
560,50,319,4,1,28,28,11/23/2025,Credit Card
561,36,319,4,1,77,77,11/23/2025,Credit Card
562,3,456,4,2,42,84,11/27/2025,Credit Card
563,3,610,2,3,34,102,11/25/2025,Credit Card
564,46,610,2,2,53,106,11/25/2025,PayPal
565,16,610,2,3,46,138,11/25/2025,PayPal
566,12,610,2,1,20,20,11/25/2025,Debit Card
567,20,856,2,2,70,140,11/27/2025,PayPal
568,15,856,2,3,74,222,11/27/2025,Credit Card
569,34,856,2,3,97,291,11/27/2025,Debit Card
570,8,680,4,2,105,210,11/12/2025,PayPal
571,46,680,4,1,22,22,11/12/2025,Credit Card
572,37,241,5,2,30,60,11/29/2025,PayPal
573,6,241,5,2,50,100,11/29/2025,Debit Card
574,38,241,5,2,37,74,11/29/2025,Debit Card
575,1,241,5,2,94,188,11/29/2025,Credit Card
576,17,1099,5,3,87,261,11/7/2025,PayPal
577,42,340,3,1,118,118,11/13/2025,PayPal
578,31,201,3,1,136,136,11/30/2025,PayPal
579,12,201,3,1,112,112,11/30/2025,Debit Card
580,42,201,3,1,92,92,11/30/2025,Debit Card
581,19,195,3,1,136,136,11/20/2025,Debit Card
582,28,195,3,1,76,76,11/20/2025,Credit Card
583,13,195,3,3,129,387,11/20/2025,Credit Card
584,43,195,3,1,133,133,11/20/2025,PayPal
585,46,439,3,2,38,76,11/22/2025,PayPal
586,38,439,3,3,125,375,11/22/2025,Debit Card
587,14,917,5,3,64,192,11/12/2025,Debit Card
588,41,995,2,3,96,288,11/15/2025,Credit Card
589,14,995,2,3,113,339,11/15/2025,Credit Card
590,49,995,2,1,24,24,11/15/2025,Debit Card
591,5,706,5,3,133,399,11/8/2025,Debit Card
592,48,706,5,2,138,276,11/8/2025,Debit Card
593,35,459,5,3,69,207,11/9/2025,Debit Card
594,4,459,5,1,88,88,11/9/2025,Debit Card
595,40,459,5,2,124,248,11/9/2025,Credit Card
596,9,459,5,2,58,116,11/9/2025,PayPal
597,34,211,4,2,70,140,11/25/2025,PayPal
598,30,211,4,1,107,107,11/25/2025,PayPal
599,6,211,4,1,20,20,11/25/2025,Debit Card
600,24,819,2,3,95,285,11/11/2025,Debit Card
601,49,819,2,3,103,309,11/11/2025,PayPal
602,31,819,2,1,78,78,11/11/2025,Debit Card
603,26,782,1,3,63,189,11/17/2025,Debit Card
604,5,782,1,2,70,140,11/17/2025,Debit Card
605,50,782,1,1,23,23,11/17/2025,Debit Card
606,7,60,1,3,28,84,11/5/2025,Credit Card
607,36,60,1,3,77,231,11/5/2025,Debit Card
608,25,60,1,3,67,201,11/5/2025,PayPal
609,31,998,2,3,45,135,11/25/2025,Credit Card
610,26,998,2,2,135,270,11/25/2025,Credit Card
611,1,998,2,3,89,267,11/25/2025,Credit Card
612,33,961,1,1,139,139,11/2/2025,PayPal
613,43,961,1,3,108,324,11/2/2025,PayPal
614,26,961,1,1,63,63,11/2/2025,Credit Card
615,42,961,1,3,65,195,11/2/2025,Debit Card
616,36,327,1,1,42,42,11/8/2025,PayPal
617,24,327,1,1,83,83,11/8/2025,Debit Card
618,18,750,3,1,133,133,11/18/2025,Debit Card
619,42,750,3,3,37,111,11/18/2025,Debit Card
620,33,750,3,2,126,252,11/18/2025,Debit Card
621,44,750,3,1,22,22,11/18/2025,Credit Card
622,46,546,1,2,36,72,11/19/2025,Credit Card
623,32,546,1,1,24,24,11/19/2025,Credit Card
624,25,546,1,1,61,61,11/19/2025,Debit Card
625,30,546,1,3,137,411,11/19/2025,PayPal
626,8,389,2,2,88,176,11/15/2025,PayPal
627,26,1167,3,2,39,78,11/24/2025,Debit Card
628,44,1167,3,3,63,189,11/24/2025,Debit Card
629,30,1167,3,3,85,255,11/24/2025,PayPal
630,28,1167,3,3,69,207,11/24/2025,Debit Card
631,45,499,5,2,92,184,11/17/2025,Debit Card
632,41,598,3,3,143,429,11/4/2025,Debit Card
633,2,598,3,1,32,32,11/4/2025,Debit Card
634,40,643,5,3,42,126,11/23/2025,Credit Card
635,48,643,5,2,45,90,11/23/2025,Credit Card
636,35,497,3,3,125,375,11/4/2025,PayPal
637,28,1180,5,3,119,357,11/10/2025,Debit Card
638,14,1180,5,3,72,216,11/10/2025,Debit Card
639,14,499,3,3,139,417,11/16/2025,Debit Card
640,43,499,3,1,142,142,11/16/2025,PayPal
641,30,499,3,3,50,150,11/16/2025,Credit Card
642,12,499,3,2,67,134,11/16/2025,PayPal
643,20,181,2,1,74,74,11/14/2025,PayPal
644,1,181,2,3,99,297,11/14/2025,Credit Card
645,2,181,2,1,45,45,11/14/2025,Debit Card
646,26,734,4,1,32,32,11/12/2025,Debit Card
647,35,734,4,3,99,297,11/12/2025,Credit Card
648,34,734,4,3,121,363,11/12/2025,Debit Card
649,32,542,5,1,45,45,11/22/2025,Credit Card
650,37,542,5,3,20,60,11/22/2025,Debit Card
651,19,542,5,3,91,273,11/22/2025,PayPal
652,42,542,5,3,112,336,11/22/2025,Credit Card
653,10,765,4,1,116,116,11/28/2025,Credit Card
654,2,765,4,2,114,228,11/28/2025,Credit Card
655,39,765,4,2,58,116,11/28/2025,PayPal
656,37,985,1,1,117,117,11/24/2025,Credit Card
657,24,985,1,1,75,75,11/24/2025,Credit Card
658,47,565,1,3,28,84,11/23/2025,PayPal
659,14,565,1,2,114,228,11/23/2025,Credit Card
660,2,565,1,1,120,120,11/23/2025,Debit Card
661,21,565,1,1,52,52,11/23/2025,Credit Card
662,9,1061,5,1,34,34,11/16/2025,Debit Card
663,29,1061,5,3,118,354,11/16/2025,PayPal
664,9,1005,1,2,28,56,11/19/2025,PayPal
665,50,1005,1,2,63,126,11/19/2025,PayPal
666,40,824,4,2,36,72,11/19/2025,Credit Card
667,1,824,4,2,122,244,11/19/2025,PayPal
668,32,824,4,3,112,336,11/19/2025,Credit Card
669,40,23,5,1,55,55,11/3/2025,Credit Card
670,24,105,3,3,80,240,11/23/2025,PayPal
671,28,105,3,2,118,236,11/23/2025,Credit Card
672,11,543,3,2,73,146,11/8/2025,Debit Card
673,18,543,3,3,45,135,11/8/2025,Credit Card
674,48,73,2,3,129,387,11/2/2025,PayPal
675,39,73,2,2,41,82,11/2/2025,Debit Card
676,38,73,2,3,100,300,11/2/2025,Credit Card
677,20,73,2,3,66,198,11/2/2025,PayPal
678,36,426,1,3,44,132,11/12/2025,PayPal
679,40,1190,1,3,103,309,11/13/2025,Debit Card
680,31,317,5,2,147,294,11/11/2025,Credit Card
681,2,317,5,3,113,339,11/11/2025,PayPal
682,11,317,5,2,104,208,11/11/2025,Debit Card
683,46,317,5,2,78,156,11/11/2025,Credit Card
684,44,68,2,1,70,70,11/2/2025,PayPal
685,48,68,2,2,73,146,11/2/2025,PayPal
686,19,268,5,2,39,78,11/7/2025,Debit Card
687,21,268,5,3,99,297,11/7/2025,Debit Card
688,50,1178,4,2,66,132,11/13/2025,Credit Card
689,17,977,1,2,132,264,11/29/2025,Credit Card
690,25,471,1,3,34,102,11/8/2025,Debit Card
691,28,471,1,1,124,124,11/8/2025,PayPal
692,45,546,2,1,73,73,11/16/2025,Debit Card
693,23,546,2,3,115,345,11/16/2025,PayPal
694,22,546,2,3,128,384,11/16/2025,Credit Card
695,21,546,2,1,115,115,11/16/2025,PayPal
696,28,745,3,1,97,97,11/4/2025,Credit Card
697,48,745,3,1,66,66,11/4/2025,PayPal
698,47,745,3,1,66,66,11/4/2025,PayPal
699,44,982,4,3,78,234,11/19/2025,PayPal
700,31,1026,3,3,149,447,11/17/2025,Credit Card
701,16,1026,3,3,113,339,11/17/2025,PayPal
702,37,1026,3,2,29,58,11/17/2025,Credit Card
703,12,717,3,2,78,156,11/30/2025,Credit Card
704,48,717,3,2,124,248,11/30/2025,PayPal
705,2,430,2,3,100,300,11/3/2025,Debit Card
706,42,430,2,1,54,54,11/3/2025,Debit Card
707,34,430,2,2,138,276,11/3/2025,Credit Card
708,8,333,4,1,112,112,11/8/2025,Credit Card
709,38,333,4,1,104,104,11/8/2025,Credit Card
710,17,648,1,1,147,147,11/26/2025,Credit Card
711,4,648,1,3,95,285,11/26/2025,Credit Card
712,9,648,1,1,36,36,11/26/2025,Debit Card
713,13,648,1,2,102,204,11/26/2025,Credit Card
714,20,362,2,2,128,256,11/11/2025,PayPal
715,44,1028,5,3,90,270,11/26/2025,PayPal
716,50,1028,5,1,27,27,11/26/2025,Credit Card
717,24,1028,5,3,106,318,11/26/2025,PayPal
718,23,445,4,1,30,30,11/21/2025,PayPal
719,36,445,4,1,149,149,11/21/2025,Debit Card
720,8,445,4,1,68,68,11/21/2025,Debit Card
721,39,585,4,3,20,60,11/29/2025,Credit Card
722,25,585,4,2,44,88,11/29/2025,PayPal
723,13,19,5,1,108,108,11/7/2025,Credit Card
724,4,19,5,2,110,220,11/7/2025,Debit Card
725,19,19,5,1,21,21,11/7/2025,PayPal
726,25,827,1,2,80,160,11/29/2025,Credit Card
727,16,827,1,3,63,189,11/29/2025,Credit Card
728,47,827,1,2,29,58,11/29/2025,PayPal
729,42,827,1,2,146,292,11/29/2025,Debit Card
730,16,688,3,2,24,48,11/16/2025,Credit Card
731,16,688,3,3,121,363,11/16/2025,Credit Card
732,35,688,3,3,133,399,11/16/2025,Debit Card
733,48,688,3,1,102,102,11/16/2025,PayPal
734,46,1118,2,1,74,74,11/20/2025,Debit Card
735,49,1118,2,3,121,363,11/20/2025,Credit Card
736,42,1118,2,3,70,210,11/20/2025,Credit Card
737,26,1118,2,1,31,31,11/20/2025,PayPal
738,26,798,4,3,101,303,11/21/2025,Debit Card
739,45,798,4,2,144,288,11/21/2025,Debit Card
740,50,798,4,1,135,135,11/21/2025,Credit Card
741,32,798,4,3,24,72,11/21/2025,Debit Card
742,11,636,4,3,118,354,11/27/2025,PayPal
743,32,636,4,2,100,200,11/27/2025,Credit Card
744,24,636,4,3,73,219,11/27/2025,Credit Card
745,1,328,2,3,62,186,11/30/2025,PayPal
746,11,328,2,2,149,298,11/30/2025,Debit Card
747,29,328,2,1,38,38,11/30/2025,Debit Card
748,12,699,5,3,56,168,11/12/2025,Credit Card
749,48,699,5,2,45,90,11/12/2025,PayPal
750,25,699,5,3,116,348,11/12/2025,Credit Card
751,9,53,2,2,116,232,11/24/2025,Credit Card
752,34,53,2,3,33,99,11/24/2025,Credit Card
753,22,53,2,2,62,124,11/24/2025,Credit Card
754,7,275,3,3,139,417,11/25/2025,Debit Card
755,18,275,3,1,101,101,11/25/2025,Debit Card
756,38,275,3,2,42,84,11/25/2025,Credit Card
757,6,724,4,3,111,333,11/1/2025,Credit Card
758,47,724,4,3,137,411,11/1/2025,Credit Card
759,15,724,4,3,112,336,11/1/2025,Debit Card
760,16,1136,4,1,135,135,11/27/2025,PayPal
761,25,1136,4,2,41,82,11/27/2025,PayPal
762,7,1136,4,2,41,82,11/27/2025,PayPal
763,34,510,5,1,23,23,11/15/2025,PayPal
764,17,510,5,1,77,77,11/15/2025,PayPal
765,4,510,5,2,101,202,11/15/2025,PayPal
766,45,125,2,1,73,73,11/23/2025,Credit Card
767,34,125,2,2,148,296,11/23/2025,PayPal
768,9,1198,2,1,50,50,11/3/2025,Credit Card
769,10,1198,2,1,142,142,11/3/2025,PayPal
770,6,1198,2,2,111,222,11/3/2025,Debit Card
771,46,1198,2,1,99,99,11/3/2025,Debit Card
772,7,567,4,3,79,237,11/4/2025,Debit Card
773,35,8,3,3,20,60,11/12/2025,Debit Card
774,34,8,3,1,122,122,11/12/2025,PayPal
775,21,282,5,1,76,76,11/17/2025,Credit Card
776,34,282,5,3,104,312,11/17/2025,Debit Card
777,16,732,3,3,26,78,11/7/2025,PayPal
778,8,935,1,2,56,112,11/28/2025,Credit Card
779,1,1170,5,2,20,40,11/21/2025,Debit Card
780,6,1170,5,1,99,99,11/21/2025,Debit Card
781,33,1170,5,1,102,102,11/21/2025,Debit Card
782,18,1170,5,3,75,225,11/21/2025,Credit Card
783,24,202,2,2,121,242,11/10/2025,Credit Card
784,33,202,2,3,73,219,11/10/2025,Debit Card
785,6,202,2,2,149,298,11/10/2025,PayPal
786,19,795,5,1,130,130,11/3/2025,PayPal
787,16,32,2,3,42,126,11/5/2025,PayPal
788,35,251,4,2,23,46,11/14/2025,Credit Card
789,12,251,4,3,47,141,11/14/2025,Debit Card
790,27,251,4,2,126,252,11/14/2025,Credit Card
791,31,1089,1,2,24,48,11/17/2025,Credit Card
792,14,1089,1,3,86,258,11/17/2025,Debit Card
793,31,1089,1,3,141,423,11/17/2025,Debit Card
794,47,191,1,3,89,267,11/6/2025,Credit Card
795,30,191,1,1,145,145,11/6/2025,PayPal
796,3,191,1,1,138,138,11/6/2025,PayPal
797,34,191,1,3,148,444,11/6/2025,Credit Card
798,35,353,3,2,101,202,11/19/2025,Credit Card
799,35,351,1,1,49,49,11/28/2025,Credit Card
800,30,1035,3,3,139,417,11/16/2025,Debit Card
801,30,1035,3,2,85,170,11/16/2025,Credit Card
802,26,1035,3,2,96,192,11/16/2025,PayPal
803,18,511,3,2,21,42,11/25/2025,PayPal
804,22,511,3,2,137,274,11/25/2025,PayPal
805,27,511,3,3,31,93,11/25/2025,PayPal
806,46,511,3,2,60,120,11/25/2025,Credit Card
807,3,677,4,2,124,248,11/10/2025,Debit Card
808,32,677,4,3,143,429,11/10/2025,PayPal
809,27,677,4,2,80,160,11/10/2025,PayPal
810,30,372,2,2,87,174,11/20/2025,Debit Card
811,45,372,2,1,125,125,11/20/2025,PayPal
812,47,372,2,1,21,21,11/20/2025,PayPal
813,31,928,2,3,78,234,11/30/2025,Credit Card
814,11,1140,2,2,37,74,11/20/2025,Debit Card
815,16,1140,2,3,25,75,11/20/2025,Debit Card
816,25,1140,2,1,20,20,11/20/2025,Debit Card
817,39,953,5,2,104,208,11/12/2025,Credit Card
818,5,953,5,3,87,261,11/12/2025,PayPal
819,45,953,5,1,38,38,11/12/2025,Debit Card
820,12,893,1,3,121,363,11/20/2025,Debit Card
821,4,893,1,2,95,190,11/20/2025,Credit Card
822,8,893,1,3,61,183,11/20/2025,Credit Card
823,36,378,4,3,60,180,11/29/2025,Debit Card
824,2,378,4,3,53,159,11/29/2025,Debit Card
825,32,378,4,2,146,292,11/29/2025,Debit Card
826,21,903,3,1,92,92,11/25/2025,PayPal
827,38,903,3,1,132,132,11/25/2025,Credit Card
828,26,486,5,3,133,399,11/8/2025,Credit Card
829,32,486,5,1,144,144,11/8/2025,Debit Card
830,18,1172,1,1,96,96,11/22/2025,PayPal
831,31,1172,1,2,149,298,11/22/2025,PayPal
832,48,1172,1,1,54,54,11/22/2025,Credit Card
833,3,1172,1,3,94,282,11/22/2025,Debit Card
834,20,191,3,3,92,276,11/2/2025,PayPal
835,18,191,3,3,44,132,11/2/2025,Credit Card
836,29,191,3,2,98,196,11/2/2025,Debit Card
837,17,651,5,1,35,35,11/1/2025,PayPal
838,37,45,4,1,68,68,11/5/2025,Credit Card
839,35,45,4,2,133,266,11/5/2025,Credit Card
840,3,1060,5,2,99,198,11/11/2025,PayPal
841,26,1060,5,3,139,417,11/11/2025,Credit Card
842,11,1143,5,2,144,288,11/8/2025,Credit Card
843,49,1143,5,2,59,118,11/8/2025,Debit Card
844,41,1143,5,3,110,330,11/8/2025,PayPal
845,40,1143,5,2,85,170,11/8/2025,Credit Card
846,31,595,1,2,65,130,11/7/2025,PayPal
847,11,595,1,3,54,162,11/7/2025,Credit Card
848,4,595,1,3,94,282,11/7/2025,PayPal
849,20,1143,5,1,24,24,11/30/2025,Debit Card
850,44,1143,5,2,54,108,11/30/2025,Debit Card
851,37,1143,5,3,65,195,11/30/2025,Credit Card
852,33,1143,5,2,27,54,11/30/2025,Credit Card
853,11,148,2,3,112,336,11/28/2025,Credit Card
854,25,1186,3,2,34,68,11/9/2025,PayPal
855,8,1186,3,2,20,40,11/9/2025,PayPal
856,7,1161,1,1,55,55,11/10/2025,PayPal
857,15,1161,1,1,135,135,11/10/2025,Debit Card
858,15,54,4,3,116,348,11/25/2025,PayPal
859,7,445,2,2,94,188,11/13/2025,Credit Card
860,42,445,2,2,141,282,11/13/2025,Debit Card
861,28,307,2,3,100,300,11/13/2025,Debit Card
862,33,307,2,2,104,208,11/13/2025,Debit Card
863,37,307,2,2,62,124,11/13/2025,PayPal
864,10,1081,4,3,118,354,11/5/2025,Credit Card
865,21,1081,4,1,84,84,11/5/2025,Debit Card
866,27,167,4,1,126,126,11/11/2025,Debit Card
867,38,167,4,2,20,40,11/11/2025,Debit Card
868,2,167,4,3,143,429,11/11/2025,PayPal
869,4,884,4,1,109,109,11/14/2025,Debit Card
870,8,884,4,1,122,122,11/14/2025,PayPal
871,15,884,4,1,129,129,11/14/2025,Debit Card
872,24,1124,2,2,134,268,11/30/2025,PayPal
873,2,1124,2,2,148,296,11/30/2025,Credit Card
874,6,1114,4,3,138,414,11/9/2025,PayPal
875,46,1114,4,3,147,441,11/9/2025,Credit Card
876,3,1103,4,2,93,186,11/17/2025,Debit Card
877,43,1103,4,1,78,78,11/17/2025,PayPal
878,34,312,3,1,66,66,11/3/2025,PayPal
879,37,312,3,1,36,36,11/3/2025,Credit Card
880,43,312,3,3,25,75,11/3/2025,Credit Card
881,47,312,3,3,66,198,11/3/2025,Debit Card
882,18,693,5,3,92,276,11/9/2025,PayPal
883,8,693,5,1,38,38,11/9/2025,Debit Card
884,47,693,5,1,121,121,11/9/2025,Credit Card
885,22,693,5,3,55,165,11/9/2025,Debit Card
886,47,924,4,2,99,198,11/7/2025,PayPal
887,36,632,3,2,105,210,11/11/2025,Credit Card
888,32,632,3,3,116,348,11/11/2025,Debit Card
889,36,632,3,2,60,120,11/11/2025,Credit Card
890,17,632,3,1,31,31,11/11/2025,PayPal
891,28,261,4,3,20,60,11/27/2025,PayPal
892,18,261,4,1,24,24,11/27/2025,PayPal
893,12,395,5,1,76,76,11/9/2025,PayPal
894,10,395,5,3,45,135,11/9/2025,Credit Card
895,3,395,5,3,108,324,11/9/2025,PayPal
896,44,395,5,3,106,318,11/9/2025,Debit Card
897,4,885,3,1,142,142,11/28/2025,PayPal
898,5,885,3,1,45,45,11/28/2025,Debit Card
899,40,885,3,1,133,133,11/28/2025,PayPal
900,23,683,3,2,128,256,11/2/2025,PayPal
901,48,683,3,2,87,174,11/2/2025,Debit Card
902,50,683,3,2,40,80,11/2/2025,Debit Card
903,9,683,3,3,134,402,11/2/2025,Credit Card
904,4,313,4,1,85,85,11/4/2025,Credit Card
905,50,1072,5,1,134,134,11/30/2025,Debit Card
906,29,1072,5,2,38,76,11/30/2025,Credit Card
907,34,1072,5,2,75,150,11/30/2025,PayPal
908,25,1072,5,2,83,166,11/30/2025,Debit Card
909,38,1154,1,3,87,261,11/22/2025,Debit Card
910,28,1154,1,1,42,42,11/22/2025,Credit Card
911,17,432,4,1,101,101,11/19/2025,Credit Card
912,5,786,3,1,64,64,11/24/2025,PayPal
913,46,786,3,2,96,192,11/24/2025,PayPal
914,6,786,3,1,101,101,11/24/2025,PayPal
915,46,993,1,3,106,318,11/9/2025,Debit Card
916,4,993,1,1,54,54,11/9/2025,PayPal
917,16,993,1,3,37,111,11/9/2025,Credit Card
918,27,993,1,3,148,444,11/9/2025,Debit Card
919,28,1137,4,2,72,144,11/23/2025,PayPal
920,27,1137,4,1,133,133,11/23/2025,PayPal
921,42,1137,4,1,58,58,11/23/2025,Debit Card
922,42,1137,4,2,144,288,11/23/2025,Debit Card
923,31,1116,4,1,69,69,11/11/2025,Debit Card
924,5,1116,4,3,35,105,11/11/2025,Debit Card
925,35,551,1,2,125,250,11/13/2025,Debit Card
926,49,551,1,1,29,29,11/13/2025,PayPal
927,15,123,2,1,110,110,11/24/2025,Debit Card
928,27,123,2,2,38,76,11/24/2025,Debit Card
929,46,123,2,3,112,336,11/24/2025,Credit Card
930,6,123,2,3,86,258,11/24/2025,PayPal
931,26,1142,5,3,37,111,11/4/2025,PayPal
932,44,1142,5,2,123,246,11/4/2025,Credit Card
933,23,1142,5,2,44,88,11/4/2025,Debit Card
934,46,1120,5,3,113,339,11/6/2025,PayPal
935,19,847,4,3,125,375,11/29/2025,Debit Card
936,4,624,4,2,65,130,11/5/2025,Debit Card
937,4,624,4,1,83,83,11/5/2025,Debit Card
938,38,325,2,3,40,120,11/13/2025,PayPal
939,15,325,2,3,41,123,11/13/2025,PayPal
940,18,746,5,3,52,156,11/7/2025,Debit Card
941,30,767,3,2,63,126,11/11/2025,PayPal
942,30,767,3,2,150,300,11/11/2025,Credit Card
943,11,366,5,3,57,171,11/1/2025,Credit Card
944,50,366,5,2,36,72,11/1/2025,PayPal
945,37,366,5,3,80,240,11/1/2025,PayPal
946,29,366,5,3,115,345,11/1/2025,Debit Card
947,32,901,2,3,44,132,11/13/2025,Credit Card
948,18,901,2,2,78,156,11/13/2025,PayPal
949,18,901,2,3,119,357,11/13/2025,Credit Card
950,8,522,3,2,96,192,11/14/2025,Debit Card
951,35,522,3,3,132,396,11/14/2025,Debit Card
952,45,522,3,3,63,189,11/14/2025,Debit Card
953,49,522,3,2,93,186,11/14/2025,Credit Card
954,4,402,3,3,140,420,11/1/2025,Debit Card
955,49,402,3,2,115,230,11/1/2025,Credit Card
956,45,402,3,2,91,182,11/1/2025,PayPal
957,47,402,3,3,38,114,11/1/2025,PayPal
958,13,519,2,2,65,130,11/20/2025,Credit Card
959,11,519,2,2,77,154,11/20/2025,PayPal
960,20,151,3,1,97,97,11/30/2025,Debit Card
961,14,61,3,1,142,142,11/26/2025,PayPal
962,41,61,3,3,37,111,11/26/2025,Debit Card
963,44,61,3,3,125,375,11/26/2025,Credit Card
964,25,671,3,2,57,114,11/25/2025,Credit Card
965,5,671,3,2,114,228,11/25/2025,PayPal
966,40,520,1,2,99,198,11/10/2025,Debit Card
967,35,520,1,2,97,194,11/10/2025,Credit Card
968,19,520,1,2,21,42,11/10/2025,PayPal
969,16,520,1,2,27,54,11/10/2025,Credit Card
970,36,432,4,2,54,108,11/2/2025,Debit Card
971,18,432,4,3,67,201,11/2/2025,Credit Card
972,34,432,4,2,22,44,11/2/2025,PayPal
973,47,30,2,1,53,53,11/21/2025,Credit Card
974,23,30,2,1,22,22,11/21/2025,PayPal
975,47,30,2,2,113,226,11/21/2025,PayPal
976,30,30,2,1,69,69,11/21/2025,Credit Card
977,15,823,4,1,100,100,11/22/2025,Debit Card
978,47,516,5,3,51,153,11/29/2025,Debit Card
979,39,516,5,1,74,74,11/29/2025,Credit Card
980,17,516,5,1,43,43,11/29/2025,Debit Card
981,36,549,5,1,29,29,11/16/2025,PayPal
982,44,549,5,1,22,22,11/16/2025,Credit Card
983,20,549,5,3,110,330,11/16/2025,Debit Card
984,6,650,5,2,38,76,11/5/2025,Debit Card
985,32,650,5,3,56,168,11/5/2025,Credit Card
986,45,650,5,3,129,387,11/5/2025,PayPal
987,46,382,2,3,37,111,11/26/2025,PayPal
988,43,382,2,3,95,285,11/26/2025,PayPal
989,22,264,5,3,96,288,11/28/2025,Debit Card
990,17,264,5,1,45,45,11/28/2025,PayPal
991,30,264,5,1,28,28,11/28/2025,Credit Card
992,45,235,5,1,22,22,11/17/2025,PayPal
993,29,235,5,3,55,165,11/17/2025,Credit Card
994,6,1056,5,2,102,204,11/15/2025,Debit Card
995,25,1056,5,3,30,90,11/15/2025,PayPal
996,33,1056,5,1,148,148,11/15/2025,Credit Card
997,16,1056,5,2,87,174,11/15/2025,Debit Card
998,50,278,1,3,119,357,11/10/2025,Debit Card
999,36,74,5,3,89,267,11/9/2025,Credit Card
1000,34,74,5,3,113,339,11/9/2025,Credit Card
1001,4,74,5,3,54,162,11/9/2025,PayPal
1002,4,970,5,2,140,280,11/6/2025,PayPal
1003,43,970,5,2,85,170,11/6/2025,Credit Card
1004,22,970,5,1,103,103,11/6/2025,PayPal
1005,29,397,2,3,46,138,11/29/2025,Debit Card
1006,17,397,2,2,79,158,11/29/2025,Credit Card
1007,17,365,3,3,26,78,11/21/2025,PayPal
1008,28,365,3,1,34,34,11/21/2025,Debit Card
1009,22,1197,1,2,140,280,11/14/2025,PayPal
1010,29,1197,1,1,125,125,11/14/2025,PayPal
1011,25,1197,1,3,115,345,11/14/2025,PayPal
1012,3,127,4,3,62,186,11/14/2025,Credit Card
1013,46,127,4,2,147,294,11/14/2025,Debit Card
1014,2,127,4,3,26,78,11/14/2025,PayPal
1015,28,69,2,1,59,59,11/9/2025,PayPal
1016,8,69,2,1,128,128,11/9/2025,Credit Card
1017,37,69,2,1,60,60,11/9/2025,PayPal
1018,41,69,2,3,86,258,11/9/2025,Debit Card
1019,48,1088,1,2,106,212,11/26/2025,Debit Card
1020,22,1088,1,2,33,66,11/26/2025,PayPal
1021,7,1088,1,1,73,73,11/26/2025,PayPal
1022,26,1088,1,1,34,34,11/26/2025,Credit Card
1023,42,845,4,2,21,42,11/22/2025,Credit Card
1024,45,845,4,2,145,290,11/22/2025,Credit Card
1025,28,976,3,2,147,294,11/21/2025,Credit Card
1026,28,976,3,3,96,288,11/21/2025,Debit Card
1027,17,976,3,3,116,348,11/21/2025,Debit Card
1028,42,976,3,1,127,127,11/21/2025,Debit Card
1029,25,934,5,2,126,252,11/20/2025,PayPal
1030,43,934,5,2,84,168,11/20/2025,Debit Card
1031,37,864,1,3,145,435,11/11/2025,Debit Card
1032,28,864,1,3,65,195,11/11/2025,Debit Card
1033,12,864,1,1,134,134,11/11/2025,Debit Card
1034,20,864,1,3,140,420,11/11/2025,Credit Card
1035,31,25,4,2,41,82,11/2/2025,Debit Card
1036,24,25,4,1,79,79,11/2/2025,Debit Card
