order_id,customer_id,user_id,order_date,status,total_amount
702,193,4,12/9/2025,Processing,1022
703,975,1,12/4/2025,Cancelled,378
704,59,5,12/22/2025,Cancelled,132
705,859,3,12/16/2025,Completed,158
706,455,4,12/23/2025,Completed,852
707,396,2,12/28/2025,Cancelled,216
708,419,1,12/14/2025,Cancelled,129
709,380,1,12/19/2025,Completed,93
710,204,4,12/21/2025,Cancelled,531
711,360,4,12/13/2025,Cancelled,156
712,260,2,12/25/2025,Cancelled,264
713,960,3,12/3/2025,Completed,497
714,758,2,12/9/2025,Completed,153
715,955,4,12/20/2025,Cancelled,989
716,139,5,12/13/2025,Cancelled,419
717,886,3,12/13/2025,Cancelled,468
718,643,4,12/23/2025,Completed,93
719,1127,3,12/16/2025,Processing,65
720,897,5,12/13/2025,Processing,902
721,1024,2,12/29/2025,Cancelled,216
722,279,2,12/20/2025,Processing,272
723,414,1,12/7/2025,Processing,112
724,825,2,12/23/2025,Completed,430
725,1072,3,12/10/2025,Completed,496
726,565,2,12/3/2025,Cancelled,52
727,402,4,12/8/2025,Cancelled,216
728,307,4,12/31/2025,Processing,135
729,217,3,12/10/2025,Cancelled,212
730,1176,3,12/28/2025,Cancelled,802
731,796,3,12/30/2025,Cancelled,192
732,942,5,12/17/2025,Cancelled,288
733,15,4,12/20/2025,Completed,63
734,101,4,12/26/2025,Cancelled,793
735,635,4,12/14/2025,Processing,428
736,439,3,12/19/2025,Cancelled,549
737,200,5,12/23/2025,Processing,820
738,456,3,12/22/2025,Processing,138
739,194,4,12/27/2025,Processing,576
740,513,4,12/5/2025,Completed,744
741,583,3,12/28/2025,Processing,56
742,1040,5,12/13/2025,Processing,405
743,907,2,12/10/2025,Cancelled,210
744,911,4,12/27/2025,Completed,677
745,250,2,12/30/2025,Completed,350
746,217,2,12/25/2025,Completed,876
747,977,3,12/1/2025,Cancelled,754
748,751,4,12/22/2025,Cancelled,179
749,267,5,12/1/2025,Cancelled,306
750,199,2,12/10/2025,Completed,527
751,557,2,12/29/2025,Cancelled,694
752,21,5,12/24/2025,Completed,450
753,757,1,12/22/2025,Processing,885
754,396,5,12/9/2025,Cancelled,653
755,901,2,12/17/2025,Processing,748
756,928,2,12/27/2025,Completed,46
757,880,4,12/31/2025,Cancelled,484
758,1027,5,12/16/2025,Cancelled,383
759,1164,5,12/23/2025,Processing,715
760,721,4,12/22/2025,Cancelled,330
761,269,4,12/8/2025,Processing,709
762,235,5,12/16/2025,Processing,418
763,107,1,12/17/2025,Completed,631
764,312,2,12/10/2025,Cancelled,171
765,28,2,12/30/2025,Processing,330
766,169,5,12/24/2025,Cancelled,1282
767,1171,1,12/13/2025,Completed,475
768,1126,4,12/14/2025,Processing,139
769,354,4,12/17/2025,Completed,220
770,267,5,12/16/2025,Completed,421
771,1064,5,12/18/2025,Processing,359
772,232,1,12/23/2025,Completed,663
773,836,5,12/22/2025,Cancelled,133
774,125,3,12/25/2025,Cancelled,381
775,340,3,12/11/2025,Processing,852
776,195,4,12/8/2025,Processing,153
777,783,2,12/24/2025,Completed,238
778,210,2,12/22/2025,Completed,298
779,1187,1,12/16/2025,Processing,599
780,660,1,12/31/2025,Processing,200
781,403,4,12/5/2025,Processing,52
782,158,4,12/13/2025,Cancelled,229
783,268,2,12/31/2025,Processing,204
784,139,5,12/24/2025,Processing,90
785,1030,5,12/10/2025,Completed,680
786,287,3,12/7/2025,Cancelled,570
787,963,4,12/16/2025,Cancelled,278
788,571,1,12/4/2025,Cancelled,491
789,225,4,12/13/2025,Processing,404
790,174,5,12/29/2025,Cancelled,458
791,744,2,12/21/2025,Completed,672
792,385,1,12/30/2025,Cancelled,668
793,955,5,12/5/2025,Processing,220
794,1150,5,12/12/2025,Processing,686
795,835,1,12/9/2025,Processing,366
796,214,3,12/25/2025,Completed,438
797,1070,4,12/18/2025,Processing,258
798,928,5,12/2/2025,Cancelled,62
799,751,5,12/7/2025,Cancelled,714
800,387,2,12/30/2025,Processing,396
801,621,2,12/29/2025,Cancelled,306
802,1044,3,12/26/2025,Completed,75
803,104,1,12/27/2025,Processing,449
804,58,5,12/16/2025,Processing,62
805,1038,4,12/11/2025,Completed,893
806,681,3,12/11/2025,Processing,538
807,454,4,12/10/2025,Processing,746
808,1079,5,12/17/2025,Cancelled,621
809,472,3,12/13/2025,Completed,890
810,1070,5,12/16/2025,Completed,507
811,771,2,12/6/2025,Cancelled,521
812,1087,1,12/13/2025,Completed,611
813,835,1,12/9/2025,Processing,26
814,206,5,12/19/2025,Processing,288
815,82,5,12/6/2025,Processing,432
816,1027,3,12/2/2025,Cancelled,80
817,970,3,12/28/2025,Completed,753
818,908,5,12/17/2025,Completed,417
819,918,1,12/5/2025,Cancelled,435
820,425,2,12/21/2025,Cancelled,270
821,251,1,12/13/2025,Processing,344
822,878,5,12/22/2025,Cancelled,417
823,550,3,12/18/2025,Processing,330
824,589,2,12/18/2025,Processing,60
825,1114,1,12/27/2025,Completed,455
826,527,1,12/11/2025,Completed,458
827,76,3,12/17/2025,Completed,542
828,404,2,12/2/2025,Completed,84
829,57,4,12/12/2025,Processing,914
830,220,3,12/23/2025,Completed,277
831,197,3,12/7/2025,Completed,131
832,49,4,12/2/2025,Cancelled,348
833,377,5,12/6/2025,Processing,697
834,705,5,12/1/2025,Processing,543
835,128,5,12/24/2025,Processing,488
836,1042,2,12/10/2025,Cancelled,366
837,1068,2,12/10/2025,Completed,669
838,402,1,12/15/2025,Completed,479
839,1176,5,12/30/2025,Cancelled,165
840,175,5,12/22/2025,Completed,162
841,968,1,12/11/2025,Processing,369
842,204,5,12/13/2025,Completed,213
843,270,1,12/4/2025,Cancelled,244
844,597,2,12/5/2025,Completed,1148
845,475,3,12/10/2025,Cancelled,309
846,251,5,12/16/2025,Completed,273
847,1083,1,12/3/2025,Processing,247
848,859,1,12/2/2025,Completed,291
849,815,5,12/21/2025,Completed,146
850,270,3,12/2/2025,Processing,469
851,759,4,12/14/2025,Completed,719
852,356,1,12/4/2025,Processing,356
853,32,1,12/11/2025,Cancelled,450
854,293,4,12/10/2025,Cancelled,298
855,972,4,12/11/2025,Processing,132
856,167,4,12/6/2025,Cancelled,306
857,522,1,12/5/2025,Processing,231
858,768,4,12/14/2025,Processing,276
859,359,2,12/21/2025,Cancelled,459
860,697,2,12/23/2025,Processing,768
861,512,4,12/25/2025,Cancelled,400
862,243,1,12/31/2025,Cancelled,718
863,894,3,12/25/2025,Cancelled,348
864,630,1,12/29/2025,Cancelled,1043
865,614,5,12/27/2025,Completed,371
866,312,3,12/11/2025,Completed,555
867,405,1,12/13/2025,Cancelled,486
868,441,4,12/28/2025,Cancelled,447
869,826,4,12/4/2025,Completed,171
870,1184,4,12/27/2025,Processing,311
871,956,2,12/10/2025,Completed,494
872,217,5,12/19/2025,Completed,457
873,823,1,12/11/2025,Processing,320
874,1101,1,12/19/2025,Processing,261
875,211,3,12/24/2025,Cancelled,474
876,595,5,12/21/2025,Processing,250
877,255,5,12/6/2025,Processing,23
878,1090,4,12/27/2025,Completed,662
879,120,5,12/6/2025,Processing,53
880,150,3,12/23/2025,Processing,299
881,60,1,12/11/2025,Completed,99
882,760,4,12/23/2025,Cancelled,324
883,160,3,12/16/2025,Completed,516
884,885,1,12/23/2025,Completed,392
885,484,1,12/5/2025,Completed,1134
886,13,1,12/14/2025,Cancelled,605
887,197,2,12/14/2025,Processing,224
888,752,5,12/10/2025,Cancelled,698
889,270,1,12/29/2025,Processing,290
890,339,2,12/5/2025,Completed,297
891,753,2,12/7/2025,Cancelled,856
892,397,1,12/31/2025,Cancelled,432
893,16,5,12/13/2025,Processing,505
894,1015,4,12/23/2025,Processing,530
895,12,3,12/8/2025,Completed,408
896,1093,1,12/7/2025,Processing,167
897,1167,4,12/12/2025,Completed,234
898,700,3,12/31/2025,Processing,387
899,624,4,12/10/2025,Completed,626
900,467,3,12/31/2025,Cancelled,911
901,866,4,12/22/2025,Cancelled,252
902,972,5,12/7/2025,Processing,264
903,922,1,12/22/2025,Cancelled,865
904,633,4,12/10/2025,Processing,643
905,722,1,12/15/2025,Cancelled,465
906,1194,3,12/8/2025,Cancelled,759
907,457,3,12/29/2025,Cancelled,359
908,392,2,12/31/2025,Completed,399
909,477,2,12/27/2025,Completed,297
910,1072,4,12/5/2025,Completed,782
911,381,4,12/31/2025,Cancelled,648
912,1031,1,12/31/2025,Completed,646
913,1101,2,12/7/2025,Cancelled,442
914,973,4,12/26/2025,Completed,123
915,760,5,12/2/2025,Completed,851
916,126,4,12/7/2025,Processing,150
917,329,4,12/26/2025,Completed,566
918,380,3,12/30/2025,Processing,184
919,745,5,12/19/2025,Cancelled,296
920,392,5,12/31/2025,Cancelled,315
921,791,5,12/28/2025,Completed,402
922,109,3,12/5/2025,Processing,434
923,696,4,12/27/2025,Completed,601
924,633,1,12/3/2025,Cancelled,600
925,487,5,12/1/2025,Processing,328
926,1051,4,12/5/2025,Completed,293
927,1172,5,12/21/2025,Completed,688
928,1124,3,12/6/2025,Completed,291
929,839,5,12/27/2025,Cancelled,107
930,1166,4,12/18/2025,Cancelled,106
931,577,3,12/28/2025,Processing,405
932,289,1,12/24/2025,Processing,61
933,859,3,12/14/2025,Processing,452
934,782,5,12/5/2025,Cancelled,333
935,113,4,12/21/2025,Processing,352
936,237,1,12/30/2025,Processing,451
937,785,1,12/17/2025,Cancelled,195
938,861,1,12/1/2025,Completed,530
939,91,2,12/14/2025,Completed,573
940,427,1,12/9/2025,Completed,60
941,273,1,12/18/2025,Processing,357
942,1169,1,12/20/2025,Processing,709
943,200,3,12/13/2025,Processing,1022
944,1162,1,12/26/2025,Cancelled,351
945,825,5,12/24/2025,Cancelled,98
946,646,1,12/15/2025,Processing,261
947,411,3,12/1/2025,Processing,512
948,468,5,12/8/2025,Processing,23
949,739,5,12/30/2025,Completed,441
950,569,2,12/19/2025,Processing,729
951,189,3,12/26/2025,Processing,263
952,1014,4,12/30/2025,Processing,246
953,666,2,12/22/2025,Completed,216
954,1046,3,12/9/2025,Processing,752
955,1148,3,12/18/2025,Completed,249
956,706,1,12/14/2025,Completed,728
957,785,4,12/9/2025,Processing,302
958,201,1,12/23/2025,Cancelled,29
959,473,4,12/21/2025,Processing,86
960,814,4,12/19/2025,Cancelled,414
961,631,5,12/13/2025,Completed,282
962,1147,2,12/20/2025,Completed,320
963,1127,5,12/28/2025,Processing,427
964,859,2,12/17/2025,Completed,24
965,952,2,12/11/2025,Cancelled,290
966,506,1,12/5/2025,Completed,754
967,452,4,12/18/2025,Completed,303
968,121,4,12/20/2025,Completed,280
969,49,4,12/5/2025,Completed,718
970,366,3,12/1/2025,Processing,302
971,525,2,12/6/2025,Processing,696
972,543,2,12/14/2025,Cancelled,258
973,97,5,12/26/2025,Cancelled,538
974,687,3,12/11/2025,Processing,388
975,147,4,12/19/2025,Completed,86
976,181,3,12/9/2025,Completed,399
977,877,4,12/15/2025,Completed,246
978,281,5,12/12/2025,Processing,393
979,412,1,12/31/2025,Completed,242
980,556,3,12/14/2025,Completed,146
981,990,2,12/21/2025,Cancelled,255
982,452,1,12/7/2025,Processing,570
983,170,1,12/21/2025,Processing,287
984,1046,2,12/4/2025,Cancelled,178
985,374,1,12/2/2025,Completed,240
986,904,5,12/10/2025,Cancelled,194
987,816,1,12/28/2025,Processing,558
988,1041,2,12/14/2025,Completed,261
989,236,3,12/4/2025,Processing,303
990,1159,1,12/30/2025,Completed,388
991,344,3,12/6/2025,Completed,323
992,1006,1,12/1/2025,Completed,198
993,667,2,12/18/2025,Processing,596
994,939,2,12/28/2025,Completed,410
995,468,1,12/29/2025,Completed,848
996,105,4,12/26/2025,Completed,547
997,817,2,12/8/2025,Completed,197
998,731,2,12/14/2025,Completed,1104
999,677,2,12/10/2025,Processing,144
1000,514,2,12/14/2025,Cancelled,144
1001,861,5,12/28/2025,Processing,786
1002,897,5,12/19/2025,Processing,42
1003,1048,1,12/31/2025,Processing,328
1004,58,3,12/30/2025,Processing,609
1005,331,3,12/17/2025,Completed,137
1006,900,5,12/19/2025,Completed,544
1007,839,1,12/16/2025,Cancelled,949
1008,418,3,12/7/2025,Completed,190
1009,883,2,12/6/2025,Completed,406
1010,227,4,12/1/2025,Processing,118
1011,321,3,12/1/2025,Cancelled,58
1012,1102,1,12/20/2025,Completed,185
1013,330,1,12/26/2025,Cancelled,99
1014,452,5,12/13/2025,Completed,432
1015,784,5,12/24/2025,Processing,35
1016,604,4,12/23/2025,Cancelled,625
1017,960,1,12/30/2025,Completed,311
1018,1071,4,12/22/2025,Processing,486
1019,714,1,12/17/2025,Completed,35
1020,75,4,12/2/2025,Cancelled,479
1021,1163,4,12/16/2025,Processing,102
1022,205,2,12/5/2025,Completed,198
1023,1180,3,12/10/2025,Processing,629
1024,661,4,12/27/2025,Completed,163
1025,419,3,12/19/2025,Cancelled,135
1026,716,1,12/28/2025,Processing,1039
1027,1184,3,12/30/2025,Completed,526
1028,223,3,12/29/2025,Completed,452
1029,932,4,12/7/2025,Cancelled,86
1030,546,3,12/20/2025,Processing,266
1031,576,2,12/22/2025,Processing,370
1032,1192,2,12/2/2025,Cancelled,252
1033,942,2,12/24/2025,Completed,655
1034,489,1,12/12/2025,Completed,72
1035,206,2,12/26/2025,Processing,665
1036,768,5,12/2/2025,Processing,285
1037,635,4,12/15/2025,Cancelled,581
1038,821,2,12/9/2025,Processing,133
1039,168,3,12/6/2025,Cancelled,347
1040,1198,5,12/2/2025,Cancelled,87
1041,827,4,12/25/2025,Completed,99
1042,771,1,12/7/2025,Completed,723
1043,107,4,12/5/2025,Completed,135
1044,400,2,12/26/2025,Completed,316
1045,521,2,12/13/2025,Completed,222
1046,155,2,12/30/2025,Processing,744
1047,1192,4,12/9/2025,Processing,360
1048,596,3,12/14/2025,Processing,382
1049,231,5,12/17/2025,Cancelled,694
1050,485,2,12/7/2025,Completed,676
1051,260,4,12/2/2025,Processing,646
1052,806,5,12/26/2025,Cancelled,81
1053,136,3,12/3/2025,Completed,669
1054,14,1,12/26/2025,Processing,420
1055,54,1,12/7/2025,Processing,556
1056,511,3,12/22/2025,Completed,1035
1057,934,4,12/16/2025,Processing,616
1058,353,3,12/22/2025,Completed,676
1059,745,1,12/6/2025,Completed,272
1060,1099,1,12/17/2025,Cancelled,608
1061,809,5,12/2/2025,Completed,522
1062,753,4,12/16/2025,Cancelled,46
1063,857,2,12/21/2025,Processing,86
1064,67,3,12/1/2025,Processing,317
1065,239,1,12/19/2025,Completed,138
1066,361,4,12/31/2025,Cancelled,641
1067,585,5,12/4/2025,Cancelled,571
1068,256,1,12/7/2025,Cancelled,262
1069,483,3,12/17/2025,Cancelled,679
1070,90,4,12/5/2025,Completed,409
1071,284,1,12/12/2025,Processing,261
1072,333,5,12/12/2025,Processing,409
1073,1050,1,12/26/2025,Completed,242
1074,290,4,12/15/2025,Completed,678
1075,14,3,12/8/2025,Processing,188
1076,1071,3,12/9/2025,Processing,710
1077,227,4,12/29/2025,Cancelled,1084
1078,785,1,12/21/2025,Processing,238
1079,833,3,12/24/2025,Cancelled,510
1080,923,1,12/6/2025,Completed,94
1081,5,4,12/14/2025,Completed,576
1082,811,1,12/2/2025,Completed,293
1083,933,1,12/8/2025,Completed,456
1084,1040,1,12/27/2025,Completed,236
1085,35,3,12/9/2025,Completed,553
1086,139,5,12/19/2025,Processing,98
1087,170,4,12/30/2025,Cancelled,676
1088,1122,2,12/1/2025,Processing,538
1089,446,1,12/30/2025,Processing,192
1090,450,2,12/10/2025,Processing,518
1091,678,4,12/26/2025,Cancelled,121
1092,654,1,12/10/2025,Completed,842
1093,624,4,12/28/2025,Processing,513
1094,808,3,12/24/2025,Cancelled,44
1095,409,3,12/23/2025,Processing,379
1096,143,5,12/24/2025,Cancelled,1162
1097,720,3,12/6/2025,Cancelled,172
1098,110,1,12/18/2025,Processing,145
1099,550,4,12/18/2025,Processing,1285
1100,786,2,12/25/2025,Cancelled,56
1101,853,2,12/10/2025,Completed,526
1102,47,3,12/8/2025,Completed,532
1103,385,1,12/15/2025,Cancelled,449
1104,9,1,12/2/2025,Completed,231
1105,500,5,12/21/2025,Completed,331
1106,386,1,12/15/2025,Cancelled,390
1107,47,1,12/7/2025,Processing,254
1108,335,2,12/22/2025,Processing,226
1109,616,1,12/2/2025,Completed,706
1110,1102,3,12/25/2025,Processing,612
1111,679,5,12/12/2025,Processing,414
1112,861,4,12/21/2025,Completed,198
1113,1047,5,12/7/2025,Completed,781
1114,1084,2,12/26/2025,Completed,256
1115,1005,4,12/15/2025,Completed,356
1116,628,4,12/14/2025,Processing,145
1117,543,1,12/10/2025,Processing,413
1118,58,5,12/1/2025,Cancelled,849
1119,508,2,12/20/2025,Completed,553
1120,7,5,12/24/2025,Processing,285
1121,612,3,12/27/2025,Cancelled,474
1122,475,2,12/5/2025,Completed,420
1123,1163,1,12/25/2025,Processing,750
1124,443,3,12/6/2025,Cancelled,516
1125,1172,5,12/23/2025,Completed,586
1126,1148,2,12/15/2025,Completed,91
1127,967,2,12/21/2025,Completed,78
1128,534,3,12/4/2025,Completed,370
1129,900,2,12/11/2025,Completed,186
1130,1017,1,12/28/2025,Processing,604
1131,1012,1,12/4/2025,Completed,417
1132,610,2,12/14/2025,Completed,438
1133,210,3,12/3/2025,Completed,61
1134,863,1,12/5/2025,Cancelled,1097
1135,350,4,12/23/2025,Processing,210
1136,375,3,12/13/2025,Processing,222
1137,798,5,12/27/2025,Cancelled,805
1138,316,2,12/27/2025,Completed,172
1139,325,2,12/10/2025,Cancelled,483
1140,782,3,12/5/2025,Processing,396
1141,60,4,12/14/2025,Processing,326
1142,862,4,12/26/2025,Cancelled,22
1143,1088,5,12/7/2025,Completed,332
1144,238,1,12/1/2025,Completed,685
1145,659,5,12/22/2025,Cancelled,552
1146,454,1,12/14/2025,Cancelled,583
1147,985,4,12/16/2025,Cancelled,742
1148,337,5,12/20/2025,Cancelled,370
1149,419,2,12/26/2025,Completed,226
1150,380,3,12/12/2025,Processing,204
1151,600,2,12/3/2025,Cancelled,898
1152,699,5,12/6/2025,Completed,788
1153,993,5,12/27/2025,Cancelled,160
1154,324,4,12/1/2025,Processing,240
1155,1067,3,12/26/2025,Cancelled,274
1156,15,4,12/31/2025,Processing,668
1157,837,5,12/23/2025,Processing,90
1158,56,2,12/16/2025,Cancelled,608
1159,279,5,12/23/2025,Cancelled,278
1160,627,3,12/15/2025,Cancelled,160
1161,647,1,12/20/2025,Completed,101
1162,526,1,12/11/2025,Cancelled,250
1163,607,2,12/2/2025,Completed,357
1164,1111,4,12/26/2025,Cancelled,432
1165,788,4,12/8/2025,Completed,1011
1166,657,4,12/18/2025,Processing,333
1167,850,4,12/18/2025,Processing,339
1168,837,1,12/8/2025,Processing,500
1169,1003,3,12/25/2025,Cancelled,141
1170,474,5,12/30/2025,Completed,425
1171,298,5,12/7/2025,Completed,730
1172,676,2,12/9/2025,Completed,571
1173,492,2,12/13/2025,Completed,671
1174,137,2,12/28/2025,Completed,253
1175,454,3,12/11/2025,Cancelled,111
1176,260,1,12/11/2025,Processing,162
1177,321,1,12/5/2025,Completed,256
1178,1110,3,12/11/2025,Processing,469
1179,517,1,12/17/2025,Processing,970
1180,442,2,12/25/2025,Cancelled,335
1181,1033,2,12/27/2025,Completed,247
1182,296,1,12/13/2025,Completed,249
1183,590,2,12/13/2025,Cancelled,531
1184,22,5,12/19/2025,Completed,446
1185,958,4,12/2/2025,Completed,65
1186,1055,4,12/4/2025,Processing,329
1187,523,4,12/13/2025,Processing,842
1188,169,5,12/12/2025,Completed,138
1189,908,3,12/25/2025,Completed,791
1190,10,3,12/12/2025,Completed,89
1191,909,3,12/10/2025,Processing,974
1192,411,3,12/4/2025,Cancelled,706
1193,711,1,12/4/2025,Processing,255
1194,910,4,12/14/2025,Processing,73
1195,135,3,12/25/2025,Cancelled,72
1196,445,3,12/31/2025,Cancelled,441
1197,217,2,12/17/2025,Processing,150
1198,646,3,12/28/2025,Cancelled,612
1199,74,1,12/12/2025,Processing,557
1200,1150,2,12/19/2025,Processing,479
1201,561,1,12/12/2025,Processing,295
1202,931,4,12/20/2025,Completed,405
1203,1052,2,12/28/2025,Processing,996
1204,434,2,12/10/2025,Cancelled,272
1205,229,4,12/17/2025,Processing,506
1206,770,4,12/24/2025,Processing,318
1207,915,1,12/12/2025,Cancelled,160
1208,921,2,12/20/2025,Processing,406
1209,329,2,12/8/2025,Cancelled,105
1210,937,4,12/7/2025,Processing,654
1211,57,4,12/18/2025,Completed,256
1212,415,5,12/2/2025,Completed,560
1213,699,4,12/6/2025,Cancelled,532
1214,972,3,12/24/2025,Completed,252
1215,912,1,12/31/2025,Processing,278
1216,862,2,12/23/2025,Cancelled,20
1217,417,3,12/25/2025,Cancelled,464
1218,953,4,12/17/2025,Processing,405
1219,542,3,12/24/2025,Completed,648
1220,910,3,12/3/2025,Completed,234
1221,969,4,12/5/2025,Processing,123
1222,319,5,12/15/2025,Processing,431
1223,736,1,12/31/2025,Processing,260
1224,170,3,12/27/2025,Processing,353
1225,111,1,12/24/2025,Cancelled,354
1226,1197,1,12/24/2025,Cancelled,198
1227,905,4,12/31/2025,Completed,570
1228,481,5,12/21/2025,Completed,402
1229,250,4,12/3/2025,Processing,328
1230,428,5,12/6/2025,Completed,416
1231,1133,5,12/17/2025,Processing,360
1232,1101,1,12/20/2025,Cancelled,627
1233,1173,1,12/2/2025,Completed,424
1234,1032,4,12/26/2025,Processing,372
1235,404,5,12/29/2025,Completed,59
1236,462,2,12/21/2025,Processing,787
1237,151,2,12/3/2025,Cancelled,614
1238,746,4,12/8/2025,Processing,247
1239,870,2,12/8/2025,Cancelled,408
1240,935,1,12/28/2025,Cancelled,825
1241,451,2,12/17/2025,Completed,535
1242,852,4,12/15/2025,Processing,50
1243,509,2,12/8/2025,Processing,720
1244,572,3,12/15/2025,Cancelled,332
1245,450,4,12/24/2025,Cancelled,42
1246,510,2,12/1/2025,Completed,312
1247,81,2,12/20/2025,Completed,345
1248,782,3,12/1/2025,Processing,390
1249,239,2,12/5/2025,Processing,197
1250,939,4,12/5/2025,Cancelled,452
1251,995,4,12/28/2025,Processing,488
1252,756,3,12/11/2025,Cancelled,213
1253,320,1,12/26/2025,Completed,292
1254,567,3,12/21/2025,Completed,557
1255,965,2,12/24/2025,Processing,278
1256,138,1,12/28/2025,Processing,186
1257,183,3,12/29/2025,Cancelled,450
1258,645,4,12/26/2025,Completed,514
1259,121,2,12/8/2025,Cancelled,445
1260,771,1,12/11/2025,Cancelled,282
1261,406,4,12/28/2025,Processing,437
1262,480,2,12/7/2025,Cancelled,452
1263,1143,3,12/31/2025,Processing,1224
1264,445,3,12/12/2025,Processing,302
1265,814,1,12/31/2025,Completed,438
1266,143,4,12/3/2025,Completed,586
1267,477,1,12/19/2025,Completed,521
1268,901,3,12/3/2025,Completed,660
1269,1022,3,12/3/2025,Cancelled,322
1270,443,2,12/12/2025,Processing,417
1271,980,5,12/17/2025,Cancelled,335
1272,870,1,12/11/2025,Cancelled,296
1273,1114,2,12/23/2025,Processing,166
1274,1007,1,12/15/2025,Processing,367
1275,517,5,12/9/2025,Processing,323
1276,669,4,12/11/2025,Cancelled,851
1277,269,3,12/6/2025,Cancelled,55
